Date,Time Spent (seconds),Number of People,Category
2017-03-05T09:55:00,5,1,Search
2017-03-05T10:00:00,40,1,Instant Message
2017-03-05T10:00:00,11,1,Calendars
2017-03-05T10:00:00,7,1,Search
2017-03-05T10:20:00,56,1,Instant Message
2017-03-05T10:20:00,34,1,General Social Networking
2017-03-05T10:20:00,2,1,Search
2017-03-05T10:25:00,300,1,General Social Networking
2017-03-05T10:30:00,300,1,General Social Networking
2017-03-05T10:35:00,223,1,Instant Message
2017-03-05T10:35:00,70,1,General Social Networking
2017-03-05T10:35:00,3,1,Search
2017-03-05T10:35:00,3,1,Email
2017-03-05T10:35:00,1,1,General Utilities
2017-03-05T10:40:00,102,1,Instant Message
2017-03-05T10:45:00,263,1,General Social Networking
2017-03-05T10:45:00,6,1,Search
2017-03-05T10:45:00,4,1,Instant Message
2017-03-05T10:50:00,236,1,General Social Networking
2017-03-05T10:50:00,11,1,Music
2017-03-05T10:50:00,4,1,Search
2017-03-05T11:05:00,36,1,Instant Message
2017-03-05T11:05:00,14,1,Music
2017-03-05T11:05:00,2,1,General Communication & Scheduling
2017-03-05T11:10:00,33,1,Instant Message
2017-03-05T11:15:00,12,1,Instant Message
2017-03-05T11:25:00,10,1,Instant Message
2017-03-05T11:35:00,7,1,Search
2017-03-05T11:35:00,2,1,Accounting
2017-03-05T11:35:00,1,1,Instant Message
2017-03-05T11:50:00,197,1,Email
2017-03-05T11:50:00,1,1,Search
2017-03-05T11:55:00,23,1,Email
2017-03-05T12:10:00,33,1,Instant Message
2017-03-05T14:00:00,95,1,General Social Networking
2017-03-05T14:00:00,17,1,Photos
2017-03-05T14:00:00,4,1,Search
2017-03-05T14:00:00,1,1,Instant Message
2017-03-05T14:05:00,10,1,General Social Networking
2017-03-05T15:10:00,11,1,Search
2017-03-05T15:10:00,2,1,Accounting
2017-03-05T15:10:00,2,1,General Social Networking
2017-03-05T15:35:00,22,1,Instant Message
2017-03-05T16:55:00,116,1,General Social Networking
2017-03-05T16:55:00,39,1,Instant Message
2017-03-05T16:55:00,25,1,Photos
2017-03-05T17:00:00,73,1,General Social Networking
2017-03-05T17:30:00,11,1,Instant Message
2017-03-05T17:35:00,279,1,Instant Message
2017-03-05T17:35:00,18,1,General Social Networking
2017-03-05T17:35:00,2,1,Search
2017-03-05T17:40:00,262,1,General Social Networking
2017-03-05T17:40:00,38,1,Instant Message
2017-03-05T17:45:00,126,1,General Social Networking
2017-03-05T17:45:00,9,1,Instant Message
2017-03-05T17:45:00,2,1,Search
2017-03-05T17:50:00,42,1,Instant Message
2017-03-05T17:55:00,127,1,Instant Message
2017-03-05T17:55:00,32,1,Search
2017-03-05T18:00:00,133,1,Instant Message
2017-03-05T18:00:00,2,1,General Communication & Scheduling
2017-03-05T18:05:00,102,1,Instant Message
2017-03-05T18:05:00,55,1,Search
2017-03-05T18:05:00,38,1,Uncategorized
2017-03-05T18:05:00,2,1,General Communication & Scheduling
2017-03-05T18:10:00,29,1,Instant Message
2017-03-05T18:10:00,6,1,Search
2017-03-05T18:45:00,5,1,Instant Message
2017-03-05T19:00:00,275,1,Instant Message
2017-03-05T19:05:00,162,1,Instant Message
2017-03-05T19:05:00,128,1,Accounting
2017-03-05T19:05:00,7,1,Search
2017-03-05T19:05:00,2,1,General Utilities
2017-03-05T19:10:00,281,1,Instant Message
2017-03-05T19:10:00,19,1,General Social Networking
2017-03-05T19:15:00,107,1,Instant Message
2017-03-05T19:15:00,18,1,General Social Networking
2017-03-05T19:15:00,1,1,Search
2017-03-05T19:15:00,1,1,General Utilities
2017-03-05T19:30:00,25,1,Instant Message
2017-03-05T19:30:00,22,1,Search
2017-03-05T19:30:00,21,1,General Social Networking
2017-03-05T19:30:00,3,1,Accounting
2017-03-05T19:35:00,34,1,General Social Networking
2017-03-05T19:35:00,23,1,Instant Message
2017-03-05T19:35:00,3,1,Search
2017-03-05T19:40:00,23,1,Instant Message
2017-03-05T19:40:00,2,1,General Communication & Scheduling
2017-03-05T19:45:00,135,1,Instant Message
2017-03-05T19:45:00,2,1,General Communication & Scheduling
2017-03-05T19:50:00,11,1,Instant Message
2017-03-05T19:55:00,11,1,Instant Message
2017-03-05T20:00:00,83,1,Instant Message
2017-03-05T20:05:00,7,1,Instant Message
2017-03-05T20:10:00,20,1,Instant Message
2017-03-05T20:15:00,149,1,General Social Networking
2017-03-05T20:15:00,63,1,Instant Message
2017-03-05T20:15:00,2,1,Search
2017-03-05T20:20:00,181,1,General Social Networking
2017-03-05T20:20:00,2,1,Instant Message
2017-03-05T20:25:00,125,1,Instant Message
2017-03-05T20:30:00,300,1,Instant Message
2017-03-05T20:35:00,300,1,Instant Message
2017-03-05T20:40:00,60,1,Instant Message
2017-03-05T21:05:00,53,1,Calendars
2017-03-05T21:05:00,3,1,Instant Message
2017-03-05T21:05:00,1,1,Search
2017-03-05T21:10:00,49,1,Instant Message
2017-03-05T21:10:00,1,1,Search
2017-03-05T21:10:00,1,1,Calendars
2017-03-05T21:35:00,45,1,Instant Message
2017-03-05T21:35:00,1,1,Search
2017-03-05T21:50:00,42,1,Instant Message
2017-03-05T22:00:00,27,1,Instant Message
2017-03-05T22:00:00,1,1,Search
2017-03-05T22:05:00,37,1,Instant Message
2017-03-05T22:15:00,33,1,Instant Message
2017-03-05T22:30:00,36,1,Instant Message
2017-03-05T22:40:00,31,1,Instant Message
2017-03-05T22:45:00,16,1,Instant Message
2017-03-05T22:50:00,28,1,Instant Message
2017-03-05T23:20:00,19,1,Instant Message
2017-03-05T23:30:00,8,1,Music
2017-03-05T23:30:00,2,1,Instant Message
2017-03-05T23:30:00,2,1,Search
2017-03-05T23:40:00,90,1,General Social Networking
2017-03-05T23:40:00,6,1,Search
2017-03-05T23:40:00,1,1,Music
2017-03-05T23:45:00,277,1,General Social Networking
2017-03-05T23:45:00,21,1,Instant Message
2017-03-05T23:45:00,1,1,Search
2017-03-05T23:45:00,1,1,General Utilities
2017-03-05T23:50:00,300,1,General Social Networking
2017-03-05T23:55:00,249,1,General Social Networking
2017-03-05T23:55:00,1,1,General Utilities
2017-03-05T23:55:00,1,1,Search
2017-03-06T00:00:00,123,1,General Social Networking
2017-03-06T00:00:00,58,1,Search
2017-03-06T00:05:00,223,1,General Social Networking
2017-03-06T00:35:00,88,1,Calendars
2017-03-06T00:35:00,27,1,General News & Opinion
2017-03-06T00:35:00,15,1,Search
2017-03-06T00:35:00,9,1,General Social Networking
2017-03-06T00:40:00,9,1,Search
2017-03-06T07:00:00,32,1,Calendars
2017-03-06T07:00:00,17,1,Email
2017-03-06T07:00:00,2,1,Search
2017-03-06T07:00:00,2,1,General Utilities
2017-03-06T08:55:00,16,1,General Utilities
2017-03-06T09:00:00,120,1,Instant Message
2017-03-06T09:00:00,78,1,Calendars
2017-03-06T09:00:00,1,1,Search
2017-03-06T09:05:00,98,1,Instant Message
2017-03-06T09:05:00,1,1,General Utilities
2017-03-06T09:10:00,261,1,Instant Message
2017-03-06T09:10:00,39,1,General Social Networking
2017-03-06T09:15:00,157,1,General Social Networking
2017-03-06T09:15:00,77,1,Email
2017-03-06T09:15:00,31,1,General News & Opinion
2017-03-06T09:20:00,141,1,General News & Opinion
2017-03-06T09:20:00,49,1,Search
2017-03-06T09:20:00,26,1,General Shopping
2017-03-06T09:25:00,2,1,Search
2017-03-06T10:00:00,44,1,Instant Message
2017-03-06T10:00:00,37,1,General Social Networking
2017-03-06T10:00:00,10,1,Search
2017-03-06T10:20:00,17,1,Photos
2017-03-06T10:20:00,2,1,General Social Networking
2017-03-06T10:45:00,52,1,Instant Message
2017-03-06T10:45:00,17,1,General Social Networking
2017-03-06T10:45:00,1,1,General Communication & Scheduling
2017-03-06T13:50:00,52,1,Instant Message
2017-03-06T14:50:00,38,1,General Social Networking
2017-03-06T14:50:00,28,1,Email
2017-03-06T14:50:00,2,1,Search
2017-03-06T14:55:00,181,1,General Social Networking
2017-03-06T14:55:00,7,1,General News & Opinion
2017-03-06T15:00:00,236,1,General Social Networking
2017-03-06T15:00:00,64,1,General News & Opinion
2017-03-06T15:05:00,72,1,General Social Networking
2017-03-06T15:25:00,49,1,Maps & Regional
2017-03-06T15:25:00,5,1,Search
2017-03-06T15:25:00,1,1,General Social Networking
2017-03-06T15:30:00,57,1,Email
2017-03-06T15:30:00,25,1,Maps & Regional
2017-03-06T15:30:00,17,1,Calendars
2017-03-06T15:30:00,15,1,Search
2017-03-06T15:30:00,14,1,General Social Networking
2017-03-06T15:30:00,3,1,General Utilities
2017-03-06T15:40:00,17,1,Music
2017-03-06T15:40:00,3,1,Search
2017-03-06T15:40:00,1,1,Calendars
2017-03-06T15:45:00,62,1,General Social Networking
2017-03-06T15:45:00,28,1,Instant Message
2017-03-06T15:45:00,2,1,Search
2017-03-06T15:50:00,37,1,Instant Message
2017-03-06T15:50:00,1,1,General Utilities
2017-03-06T16:05:00,83,1,Email
2017-03-06T16:05:00,37,1,General Social Networking
2017-03-06T16:05:00,9,1,Search
2017-03-06T16:05:00,8,1,Instant Message
2017-03-06T16:10:00,196,1,General Social Networking
2017-03-06T16:15:00,122,1,General Social Networking
2017-03-06T16:15:00,10,1,Search
2017-03-06T16:55:00,13,1,General Utilities
2017-03-06T17:00:00,115,1,Instant Message
2017-03-06T17:00:00,103,1,Uncategorized
2017-03-06T17:00:00,9,1,Search
2017-03-06T17:05:00,271,1,Instant Message
2017-03-06T17:05:00,24,1,General Social Networking
2017-03-06T17:05:00,5,1,Search
2017-03-06T17:10:00,133,1,General Social Networking
2017-03-06T17:10:00,75,1,Business
2017-03-06T17:10:00,3,1,Search
2017-03-06T17:45:00,20,1,General Social Networking
2017-03-06T17:45:00,1,1,Search
2017-03-06T18:35:00,45,1,General Social Networking
2017-03-06T18:35:00,40,1,Search
2017-03-06T18:35:00,4,1,Email
2017-03-06T18:35:00,2,1,General Communication & Scheduling
2017-03-06T18:45:00,32,1,Search
2017-03-06T18:45:00,14,1,Instant Message
2017-03-06T18:50:00,129,1,Instant Message
2017-03-06T19:00:00,4,1,Instant Message
2017-03-06T20:40:00,1,1,Search
2017-03-06T20:45:00,88,1,Email
2017-03-06T20:45:00,2,1,Search
2017-03-06T20:50:00,2,1,Email
2017-03-06T20:50:00,1,1,Search
2017-03-06T20:55:00,121,1,General Social Networking
2017-03-06T20:55:00,44,1,Calendars
2017-03-06T20:55:00,26,1,Instant Message
2017-03-06T20:55:00,2,1,General Utilities
2017-03-06T20:55:00,2,1,Search
2017-03-06T21:00:00,146,1,Instant Message
2017-03-06T21:00:00,3,1,Search
2017-03-06T21:05:00,300,1,Instant Message
2017-03-06T21:10:00,300,1,Instant Message
2017-03-06T21:15:00,300,1,Instant Message
2017-03-06T21:20:00,300,1,Instant Message
2017-03-06T21:25:00,47,1,Instant Message
2017-03-06T21:55:00,69,1,General Social Networking
2017-03-06T21:55:00,16,1,Search
2017-03-06T21:55:00,11,1,Instant Message
2017-03-06T21:55:00,2,1,General Utilities
2017-03-06T22:30:00,8,1,General Social Networking
2017-03-06T22:35:00,59,1,General Social Networking
2017-03-06T22:35:00,12,1,Professional Networking
2017-03-06T22:35:00,2,1,Search
2017-03-06T23:10:00,40,1,Search
2017-03-06T23:55:00,89,1,General News & Opinion
2017-03-06T23:55:00,21,1,General Social Networking
2017-03-07T00:00:00,150,1,General Social Networking
2017-03-07T00:00:00,3,1,Search
2017-03-07T00:05:00,40,1,General Social Networking
2017-03-07T00:05:00,6,1,Search
2017-03-07T00:10:00,55,1,Search
2017-03-07T00:25:00,58,1,General Utilities
2017-03-07T00:25:00,2,1,Search
2017-03-07T00:30:00,20,1,Uncategorized
2017-03-07T00:30:00,7,1,Search
2017-03-07T00:30:00,5,1,General Utilities
2017-03-07T07:55:00,12,1,General Utilities
2017-03-07T08:00:00,66,1,Photos
2017-03-07T08:00:00,50,1,General Social Networking
2017-03-07T08:00:00,50,1,Email
2017-03-07T08:00:00,46,1,Calendars
2017-03-07T08:00:00,42,1,Meetings
2017-03-07T08:00:00,22,1,Search
2017-03-07T08:00:00,15,1,General Utilities
2017-03-07T08:00:00,4,1,General News & Opinion
2017-03-07T08:05:00,237,1,Instant Message
2017-03-07T08:05:00,43,1,General News & Opinion
2017-03-07T08:05:00,1,1,General Utilities
2017-03-07T08:10:00,254,1,Instant Message
2017-03-07T08:10:00,5,1,General Utilities
2017-03-07T08:10:00,4,1,Search
2017-03-07T08:15:00,154,1,Instant Message
2017-03-07T08:20:00,44,1,Instant Message
2017-03-07T08:25:00,27,1,Professional Networking
2017-03-07T08:25:00,18,1,Instant Message
2017-03-07T08:25:00,12,1,Music
2017-03-07T08:25:00,2,1,Search
2017-03-07T08:30:00,18,1,Music
2017-03-07T08:30:00,15,1,Health & Medicine
2017-03-07T08:30:00,7,1,Search
2017-03-07T08:45:00,17,1,Health & Medicine
2017-03-07T08:45:00,5,1,Search
2017-03-07T08:45:00,3,1,Music
2017-03-07T08:50:00,13,1,Instant Message
2017-03-07T08:50:00,2,1,Health & Medicine
2017-03-07T09:00:00,73,1,General Social Networking
2017-03-07T09:00:00,72,1,General Communication & Scheduling
2017-03-07T09:00:00,71,1,Instant Message
2017-03-07T09:00:00,7,1,Search
2017-03-07T09:00:00,2,1,General Utilities
2017-03-07T09:05:00,17,1,General Social Networking
2017-03-07T09:20:00,6,1,Search
2017-03-07T10:50:00,46,1,Search
2017-03-07T10:55:00,111,1,Email
2017-03-07T10:55:00,4,1,Search
2017-03-07T11:00:00,186,1,Instant Message
2017-03-07T11:00:00,74,1,Email
2017-03-07T11:00:00,38,1,General Communication & Scheduling
2017-03-07T11:00:00,1,1,Search
2017-03-07T11:05:00,41,1,Email
2017-03-07T11:05:00,36,1,Instant Message
2017-03-07T11:05:00,31,1,General Reference & Learning
2017-03-07T11:05:00,29,1,Search
2017-03-07T11:05:00,3,1,General Utilities
2017-03-07T11:05:00,3,1,General Social Networking
2017-03-07T11:10:00,20,1,General Reference & Learning
2017-03-07T11:20:00,77,1,Instant Message
2017-03-07T11:20:00,31,1,General Reference & Learning
2017-03-07T11:20:00,19,1,General Social Networking
2017-03-07T11:20:00,5,1,General Utilities
2017-03-07T11:20:00,3,1,Search
2017-03-07T11:25:00,39,1,Instant Message
2017-03-07T11:25:00,30,1,Search
2017-03-07T11:25:00,18,1,Calendars
2017-03-07T11:35:00,55,1,Instant Message
2017-03-07T11:35:00,8,1,General Reference & Learning
2017-03-07T11:35:00,2,1,Search
2017-03-07T11:35:00,2,1,General Communication & Scheduling
2017-03-07T11:45:00,161,1,Instant Message
2017-03-07T11:45:00,3,1,General Reference & Learning
2017-03-07T11:45:00,2,1,General Communication & Scheduling
2017-03-07T11:50:00,115,1,Instant Message
2017-03-07T11:50:00,19,1,General Reference & Learning
2017-03-07T11:50:00,14,1,General Communication & Scheduling
2017-03-07T11:50:00,10,1,Search
2017-03-07T11:55:00,83,1,Instant Message
2017-03-07T12:00:00,65,1,Instant Message
2017-03-07T12:10:00,21,1,General Social Networking
2017-03-07T12:15:00,16,1,Instant Message
2017-03-07T12:15:00,7,1,Search
2017-03-07T12:15:00,6,1,General Utilities
2017-03-07T12:15:00,1,1,General Social Networking
2017-03-07T12:30:00,24,1,Instant Message
2017-03-07T12:30:00,1,1,Search
2017-03-07T12:35:00,50,1,Instant Message
2017-03-07T12:35:00,31,1,Calendars
2017-03-07T12:35:00,1,1,Search
2017-03-07T12:40:00,121,1,Instant Message
2017-03-07T12:40:00,68,1,Photos
2017-03-07T12:40:00,28,1,Calendars
2017-03-07T12:40:00,7,1,Search
2017-03-07T12:40:00,5,1,General Utilities
2017-03-07T12:50:00,4,1,Search
2017-03-07T12:50:00,1,1,General Communication & Scheduling
2017-03-07T13:15:00,44,1,Instant Message
2017-03-07T13:15:00,1,1,Search
2017-03-07T13:20:00,18,1,Meetings
2017-03-07T13:20:00,4,1,General Utilities
2017-03-07T13:20:00,4,1,Search
2017-03-07T13:30:00,35,1,Instant Message
2017-03-07T13:45:00,52,1,General Social Networking
2017-03-07T13:45:00,35,1,General Communication & Scheduling
2017-03-07T13:50:00,37,1,General Communication & Scheduling
2017-03-07T13:50:00,24,1,Instant Message
2017-03-07T13:50:00,19,1,Email
2017-03-07T13:50:00,12,1,Business
2017-03-07T13:55:00,123,1,General Social Networking
2017-03-07T13:55:00,4,1,Email
2017-03-07T13:55:00,3,1,Search
2017-03-07T14:05:00,139,1,General Social Networking
2017-03-07T14:15:00,13,1,Email
2017-03-07T14:20:00,26,1,Email
2017-03-07T14:30:00,75,1,Email
2017-03-07T14:30:00,1,1,General Utilities
2017-03-07T14:30:00,1,1,Search
2017-03-07T14:45:00,44,1,Email
2017-03-07T14:50:00,43,1,Email
2017-03-07T15:40:00,21,1,Instant Message
2017-03-07T15:55:00,18,1,Instant Message
2017-03-07T16:05:00,60,1,General Social Networking
2017-03-07T16:05:00,3,1,Search
2017-03-07T16:05:00,1,1,General Communication & Scheduling
2017-03-07T16:10:00,2,1,General Communication & Scheduling
2017-03-07T16:10:00,1,1,General Utilities
2017-03-07T16:25:00,90,1,Email
2017-03-07T16:30:00,36,1,Email
2017-03-07T16:40:00,82,1,Instant Message
2017-03-07T17:10:00,67,1,Instant Message
2017-03-07T17:10:00,40,1,Calendars
2017-03-07T17:10:00,2,1,Search
2017-03-07T17:10:00,1,1,General Communication & Scheduling
2017-03-07T17:15:00,21,1,Instant Message
2017-03-07T17:15:00,15,1,Search
2017-03-07T17:15:00,9,1,General Social Networking
2017-03-07T17:20:00,17,1,Search
2017-03-07T17:25:00,96,1,Uncategorized
2017-03-07T17:25:00,11,1,Instant Message
2017-03-07T17:25:00,1,1,General Utilities
2017-03-07T17:40:00,36,1,Instant Message
2017-03-07T17:55:00,16,1,Instant Message
2017-03-07T18:00:00,29,1,Uncategorized
2017-03-07T18:00:00,4,1,Instant Message
2017-03-07T18:05:00,230,1,Instant Message
2017-03-07T18:05:00,12,1,General Communication & Scheduling
2017-03-07T18:05:00,11,1,Search
2017-03-07T18:05:00,4,1,Uncategorized
2017-03-07T18:05:00,3,1,General Utilities
2017-03-07T18:10:00,300,1,Instant Message
2017-03-07T18:15:00,132,1,Instant Message
2017-03-07T19:05:00,60,1,Email
2017-03-07T19:05:00,55,1,General Social Networking
2017-03-07T19:05:00,43,1,General Reference & Learning
2017-03-07T19:05:00,29,1,Instant Message
2017-03-07T19:05:00,28,1,General Utilities
2017-03-07T19:05:00,20,1,Search
2017-03-07T19:05:00,9,1,Uncategorized
2017-03-07T19:05:00,1,1,General Communication & Scheduling
2017-03-07T19:10:00,21,1,General Reference & Learning
2017-03-07T19:20:00,4,1,General Reference & Learning
2017-03-07T19:30:00,1,1,General Reference & Learning
2017-03-07T19:35:00,94,1,Instant Message
2017-03-07T19:35:00,17,1,Email
2017-03-07T19:35:00,3,1,General Reference & Learning
2017-03-07T19:35:00,1,1,Search
2017-03-07T19:45:00,90,1,General Social Networking
2017-03-07T19:45:00,49,1,Instant Message
2017-03-07T19:45:00,4,1,Search
2017-03-07T19:50:00,222,1,General Social Networking
2017-03-07T19:50:00,68,1,Instant Message
2017-03-07T19:50:00,1,1,Search
2017-03-07T19:55:00,11,1,Instant Message
2017-03-07T20:05:00,18,1,Instant Message
2017-03-07T20:05:00,11,1,General News & Opinion
2017-03-07T21:05:00,12,1,General Social Networking
2017-03-07T21:05:00,11,1,General News & Opinion
2017-03-07T21:05:00,7,1,General Design & Composition
2017-03-07T21:05:00,7,1,General Reference & Learning
2017-03-07T21:05:00,4,1,Search
2017-03-07T21:05:00,3,1,General Utilities
2017-03-07T21:20:00,147,1,General Reference & Learning
2017-03-07T21:20:00,50,1,Instant Message
2017-03-07T21:20:00,9,1,General Social Networking
2017-03-07T21:20:00,1,1,General Utilities
2017-03-07T21:25:00,32,1,General Social Networking
2017-03-07T21:25:00,18,1,General Reference & Learning
2017-03-07T21:25:00,2,1,Search
2017-03-07T21:30:00,53,1,General Social Networking
2017-03-07T21:35:00,61,1,General Communication & Scheduling
2017-03-07T21:35:00,52,1,Instant Message
2017-03-07T21:35:00,22,1,General Social Networking
2017-03-07T21:35:00,16,1,General Reference & Learning
2017-03-07T21:35:00,8,1,General Utilities
2017-03-07T21:35:00,1,1,Search
2017-03-07T21:40:00,49,1,Search
2017-03-07T21:40:00,18,1,General Social Networking
2017-03-07T21:40:00,6,1,General Communication & Scheduling
2017-03-07T21:45:00,74,1,General Social Networking
2017-03-07T21:45:00,6,1,Search
2017-03-07T21:45:00,2,1,General Utilities
2017-03-07T22:50:00,48,1,Search
2017-03-07T22:50:00,31,1,Uncategorized
2017-03-07T22:50:00,29,1,General Social Networking
2017-03-07T22:50:00,1,1,General Communication & Scheduling
2017-03-07T22:55:00,197,1,General Social Networking
2017-03-07T22:55:00,10,1,Search
2017-03-07T22:55:00,3,1,General Shopping
2017-03-07T22:55:00,3,1,General Utilities
2017-03-07T23:10:00,60,1,General Social Networking
2017-03-07T23:10:00,1,1,Search
2017-03-08T00:55:00,42,1,Search
2017-03-08T00:55:00,21,1,General Social Networking
2017-03-08T00:55:00,2,1,General Communication & Scheduling
2017-03-08T01:00:00,163,1,Video
2017-03-08T01:00:00,15,1,Search
2017-03-08T01:00:00,1,1,General Communication & Scheduling
2017-03-08T01:05:00,286,1,Video
2017-03-08T01:05:00,14,1,Search
2017-03-08T01:10:00,49,1,Search
2017-03-08T08:55:00,143,1,Email
2017-03-08T08:55:00,20,1,Search
2017-03-08T09:00:00,173,1,Business
2017-03-08T09:00:00,127,1,Email
